Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Distance,predict,predict probability,1,dN/dS_Similarity,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,predict_native
301,Diptera_Group_185,,,,1.0,0.02054456304,native,0.47983338398737946,0.5201666160126203,0.04521040754143754,0.1496584140998426,0.028340365028422902,0.03581494891485981,0.0075619460842153525,0.17611852102582815,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0387561207112917,1.0
302,Diptera_Group_186,,,,1.0,0.05460687074,native,0.48340309794096087,0.516596902059039,0.04521040754143754,0.14438201044420468,0.028340365028422902,0.06965320206621602,0.0075619460842153525,0.121300884427785,0.014237480097405998,0.04445752480936904,0.01128077503953735,2.4236846142046322e-06,0.5113155357508368,0.10301267882625857,1.0
303,Diptera_Group_187,Phaonia apicata,native,66.0,1.0,0.07878018217999999,native,0.4762599747998669,0.5237400252001326,0.04521040754143754,0.12857558600042518,0.028340365028422902,0.09363097526626508,0.0075619460842153525,0.11110129921636872,0.014237480097405998,0.10772461556909428,0.01128077503953735,2.6384414787544097e-09,0.5113155357508368,0.14861422188834397,1.0
304,Diptera_Group_188,,,,1.0,0.0150056005,native,0.1588858306092985,0.8411141693907024,0.04521040754143754,0.08118859655782917,0.028340365028422902,0.014154417961792244,0.0075619460842153525,0.08236082678511719,0.014237480097405998,0.012241675535187967,0.01128077503953735,4.586593035741678e-09,0.5113155357508368,0.028307190724433096,1.0
305,Diptera_Group_189,Helina troene,native,66.0,4.0,0.04246096125,native,0.3876468657890455,0.6123531342109542,0.04521040754143754,0.07943220992375974,0.0,0.0391071585303809,0.0,0.07975189203891703,0.0,0.049306455198429085,0.0,2.822518791225648e-07,0.9999999999999999,0.08010012851178552,1.0
306,Diptera_Group_19,,,,1.0,0.01789422011,introduced,0.5952570057076924,0.4047429942923075,0.04521040754143754,0.3004787262498117,0.028340365028422902,0.0574986916866032,0.0075619460842153525,0.3483940464009013,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.03375640325215617,0.0
307,Diptera_Group_190,Helina evecta,native,33.0,2.0,0.015368291000000001,native,0.07124330519335849,0.9287566948066421,0.0,0.07943220992375974,0.030373576901088155,0.014154417961792244,0.0,0.07975189203891703,0.014575763025858939,0.012241675535187967,0.0,1.236385948765148e-07,0.082837454689242,0.02899138521284694,1.0
308,Diptera_Group_191,Hydrophoria lancifer,native,33.0,1.0,0.01856639232,native,0.40441774442816475,0.5955822555718346,0.04521040754143754,0.12623953811968008,0.028340365028422902,0.02737202253834231,0.0075619460842153525,0.1445923375209192,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.035024416947984846,1.0
309,Diptera_Group_192,Bellardia vulgaris,,66.0,7.0,0.0125026373,native,0.2817005603921213,0.718299439607879,0.0,0.12132129782806696,0.008678202745578288,0.01822227143869172,0.0,0.14262300289576002,0.004084410821997697,0.024539628856028024,0.0,0.0,0.7379698199118381,0.023585496535744186,1.0
310,Diptera_Group_193,Lucilia coeruleiviridis,native,66.0,2.0,0.00503168221,native,0.14981386628176768,0.8501861337182328,0.04521040754143754,0.1113192482929916,0.0,0.007126915635415223,0.0,0.1378102102910377,0.0,0.0,0.0,0.0,0.9999999999999999,0.00949197521173558,1.0
311,Diptera_Group_194,,,,1.0,0.01945411203,native,0.2322303711969134,0.7677696288030872,0.04521040754143754,0.1123396874644128,0.028340365028422902,0.025053431592416353,0.0075619460842153525,0.12274037673685423,0.014237480097405998,0.0,0.01128077503953735,7.593189139438565e-10,0.5113155357508368,0.03669904843912767,1.0
312,Diptera_Group_195,Scathophaga stercoraria,native,33.0,1.0,0.0,native,0.1752966848742595,0.8247033151257418,0.04521040754143754,0.10387286651116383,0.028340365028422902,0.0,0.0075619460842153525,0.1149627424308845,0.014237480097405998,0.0,0.01128077503953735,1.5247737383034206e-07,0.5113155357508368,0.0,1.0
313,Diptera_Group_196,,,,1.0,0.0,native,0.17705640553096516,0.8229435944690363,0.04521040754143754,0.0872040240355966,0.028340365028422902,0.0,0.0075619460842153525,0.10359121905781499,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
314,Diptera_Group_197,Lucilia sericata,native,33.0,3.0,0.0063340288060000005,native,0.13165280343495664,0.8683471965650438,0.04521040754143754,0.0872040240355966,0.0,0.007122159697032104,0.0,0.10359121905781499,0.0,0.0,0.0,1.4450069028992177e-08,0.9999999999999999,0.01194877615630879,1.0
315,Diptera_Group_198,Pnyxia scabiei,native,33.0,1.0,0.1594933685,introduced,0.6451542113878475,0.35484578861215227,0.04521040754143754,0.3529650319339529,0.028340365028422902,0.3460177291906538,0.0075619460842153525,0.22606750238525752,0.014237480097405998,0.33804530506184177,0.01128077503953735,1.6106764841233318e-10,0.5113155357508368,0.3008749434194113,0.0
316,Diptera_Group_199,,,,1.0,0.2259145153,introduced,0.6350576660852845,0.36494233391471503,0.04521040754143754,0.30689030655403543,0.028340365028422902,0.36694307725067704,0.0075619460842153525,0.1621692511440058,0.014237480097405998,0.39769777850128146,0.01128077503953735,1.932811780947998e-08,0.5113155357508368,0.42617456542408677,0.0
317,Diptera_Group_2,,,,1.0,0.0149184623,native,0.13299066789662978,0.8670093321033712,0.04521040754143754,0.10619498134518861,0.028340365028422902,0.01822227143869172,0.0075619460842153525,0.1149627424308845,0.014237480097405998,0.0,0.01128077503953735,2.8378585672649178e-09,0.5113155357508368,0.028142809589084074,1.0
318,Diptera_Group_20,,,,1.0,0.03378039829,introduced,0.7097607163639327,0.2902392836360667,0.04521040754143754,0.28472404545707464,0.028340365028422902,0.10491628466824648,0.0075619460842153525,0.3358046177800182,0.014237480097405998,0.07430475870672044,0.01128077503953735,0.0,0.5113155357508368,0.06372475244441857,0.0
319,Diptera_Group_200,,,,1.0,0.11878870949999999,introduced,0.6529476218158858,0.3470523781841135,0.04521040754143754,0.24316321584090467,0.028340365028422902,0.22097175785546466,0.0075619460842153525,0.18982197036128307,0.014237480097405998,0.269632381146546,0.01128077503953735,1.7947537965945693e-08,0.5113155357508368,0.22408797673413852,0.0
320,Diptera_Group_201,,,,1.0,0.1594759703,introduced,0.5974867897464398,0.40251321025355985,0.04521040754143754,0.22112322856916322,0.028340365028422902,0.23572081008345683,0.0075619460842153525,0.14503981260869062,0.014237480097405998,0.269632381146546,0.01128077503953735,4.065040650406504e-06,0.5113155357508368,0.30084212272918553,0.0
321,Diptera_Group_202,,,,1.0,0.08301161711,introduced,0.6508594233220087,0.3491405766779903,0.04521040754143754,0.18748679691793851,0.028340365028422902,0.12843844606960814,0.0075619460842153525,0.15314258990542903,0.014237480097405998,0.13784219147195217,0.01128077503953735,2.546402822518791e-07,0.5113155357508368,0.15659657724969978,0.0
322,Diptera_Group_203,,,,2.0,0.05965362563999999,introduced,0.729117907836267,0.27088209216373266,0.04521040754143754,0.174864225679156,0.0,0.09571130789602772,0.0,0.1598481191901795,0.0,0.08689209860691886,0.0,4.709311244055836e-08,0.9999999999999999,0.11253308778914993,1.0
323,Diptera_Group_204,,,,1.0,0.02265554917,native,0.4880415529239675,0.5119584470760328,0.04521040754143754,0.16979406330943914,0.028340365028422902,0.042044802291817146,0.0075619460842153525,0.18930859982704046,0.014237480097405998,0.0,0.01128077503953735,3.113974535971775e-09,0.5113155357508368,0.04273837300426344,1.0
324,Diptera_Group_205,,,,1.0,0.02712329399,native,0.45320887608166144,0.5467911239183382,0.04521040754143754,0.16418208606899043,0.028340365028422902,0.042044802291817146,0.0075619460842153525,0.15348265732884125,0.014237480097405998,0.0,0.01128077503953735,1.9788311090658073e-08,0.5113155357508368,0.0511665131995084,1.0
325,Diptera_Group_206,,,,1.0,0.09987936172,introduced,0.5016403808360941,0.4983596191639059,0.04521040754143754,0.14159615230419054,0.028340365028422902,0.12453552427678599,0.0075619460842153525,0.11793972583193302,0.014237480097405998,0.12501339740298884,0.01128077503953735,2.7458199110292984e-07,0.5113155357508368,0.18841659430042018,1.0
326,Diptera_Group_207,,,,1.0,0.07676190708,native,0.4996167581568486,0.5003832418431514,0.04521040754143754,0.14159615230419054,0.028340365028422902,0.09571130789602772,0.0075619460842153525,0.11793972583193302,0.014237480097405998,0.08689209860691886,0.01128077503953735,3.0832949838932354e-07,0.5113155357508368,0.1448068635496974,1.0
327,Diptera_Group_208,,,,3.0,0.009089283434000001,native,0.11737652519929455,0.882623474800706,0.04521040754143754,0.05336734284511491,0.0,0.0071150257894574236,0.0,0.06355282632919823,0.0,0.012269814428014012,0.0,1.0921920539960117e-09,0.9999999999999999,0.017146403418821406,1.0
328,Diptera_Group_209,Clogmia albipunctata,,33.0,2.0,0.009089283434000001,native,0.07070271347692889,0.929297286523072,0.4810984755159278,0.05336734284511491,0.040594780630301364,0.0071150257894574236,0.0646176119091443,0.06355282632919823,0.009550403722068017,0.012269814428014012,0.11422501554417112,0.0,0.35363223511484104,0.017146403418821406,1.0
329,Diptera_Group_21,,,,3.0,0.04084863631,introduced,0.5883676041774782,0.41163239582252165,0.0,0.28361063584039997,0.02022974218997584,0.09897381064269305,0.0,0.2557720856781064,0.009102099047137486,0.03689436817446285,0.0,0.0,0.1573651275585574,0.07705857148870336,0.0
330,Diptera_Group_210,,,,1.0,0.06469517993,introduced,0.6557842261941804,0.3442157738058189,0.04521040754143754,0.17872158698081803,0.028340365028422902,0.10881164664856414,0.0075619460842153525,0.1689263712141736,0.014237480097405998,0.07430475870672044,0.01128077503953735,4.525233931584598e-10,0.5113155357508368,0.12204368610439989,1.0
331,Diptera_Group_211,Psychoda alternata,,66.0,3.0,0.06469517993,native,0.3797066166220369,0.6202933833779637,0.29179619648978977,0.17872158698081803,0.05418346091922355,0.10881164664856414,0.06496529387613245,0.1689263712141736,0.015830935836934353,0.11230627997230087,0.11448859123855813,2.4543641662831722e-09,0.16465560783924088,0.12204368610439989,1.0
332,Diptera_Group_212,,,,3.0,0.02588180821,native,0.4053801458687085,0.5946198541312919,0.0,0.292384860226233,0.1305604834621401,0.06889317471893146,0.0,0.2837699802349849,0.06355785247769608,0.0,0.0,0.0,0.3333392543335613,0.048824522636975995,0.0
333,Diptera_Group_213,Bradysia vagans,introduced,33.0,1.0,0.014443446240000001,introduced,0.5542389179170051,0.4457610820829951,0.04521040754143754,0.27001806341704016,0.028340365028422902,0.047259369300210824,0.0075619460842153525,0.3552821004985921,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.027246719478755687,0.0
334,Diptera_Group_214,,,,1.0,0.026409076639999998,introduced,0.5689553473330387,0.4310446526669612,0.04521040754143754,0.2416410796726846,0.028340365028422902,0.06138269620212536,0.0075619460842153525,0.24421214758222382,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.049819183797719435,0.0
335,Diptera_Group_215,Corynoptera globiformis,introduced,33.0,1.0,0.01901678861,introduced,0.6306438806272394,0.3693561193727606,0.04521040754143754,0.23729484550066593,0.028340365028422902,0.043416358134184964,0.0075619460842153525,0.23937793334201823,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.03587406329720007,0.0
336,Diptera_Group_216,Zygoneura calthella,native,66.0,2.0,0.07914825247,introduced,0.7439104446870016,0.2560895553129976,0.04521040754143754,0.2213158408671499,0.0,0.13399341759316977,0.0,0.17021898597556306,0.0,0.15073282690994005,0.0,0.0,0.9999999999999999,0.14930856503702553,0.0
337,Diptera_Group_217,,,,1.0,0.08439265318,introduced,0.6646652943879594,0.3353347056120394,0.04521040754143754,0.21165174372973994,0.028340365028422902,0.1535086299225979,0.0075619460842153525,0.1849902643242223,0.014237480097405998,0.1915949929568512,0.01128077503953735,1.687375364319681e-10,0.5113155357508368,0.15920182130046678,0.0
338,Diptera_Group_218,,,,1.0,0.0205632638,introduced,0.5990823648005827,0.40091763519941725,0.04521040754143754,0.20489949238458838,0.028340365028422902,0.043416358134184964,0.0075619460842153525,0.21925547221605768,0.014237480097405998,0.02476685309039804,0.01128077503953735,0.0,0.5113155357508368,0.03879139860503622,1.0
339,Diptera_Group_219,,,,1.0,0.044533738839999996,introduced,0.662520618630186,0.33747938136981304,0.04521040754143754,0.19774212742170072,0.028340365028422902,0.07951971567069577,0.0075619460842153525,0.18107885254522865,0.014237480097405998,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.0840103026210763,1.0
340,Diptera_Group_22,Forcipomyia bipunctata,,66.0,1.0,0.018269007219999998,introduced,0.6130775279086549,0.3869224720913452,0.04521040754143754,0.28844991027672373,0.028340365028422902,0.0574986916866032,0.0075619460842153525,0.3406685061847943,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.03446341729027007,0.0
341,Diptera_Group_220,Sciara kitakamiensis,introduced,33.0,3.0,0.0706213896,introduced,0.6997768257080373,0.3002231742919625,0.04521040754143754,0.19774212742170072,0.0,0.10228820280664287,0.0,0.14155984088741239,0.0,0.11224582949911943,0.0,3.9730019941708846e-08,0.9999999999999999,0.1332231352308557,1.0
342,Diptera_Group_221,Culex salinarius,native,33.0,3.0,0.014562182819999998,native,0.06397178100347958,0.9360282189965213,0.08708015764869406,0.026492337960052778,0.08857544925786788,0.007282654871423659,0.043397572896150344,0.030423131499612767,0.03543651809603254,0.012451058855570366,0.07614996886133306,4.479214603466789e-08,0.1075500156406756,0.0274707091162265,1.0
344,Diptera_Group_222,,,,8.0,0.0,native,0.05885100698868272,0.941148993011318,0.0,0.022748032869327098,0.005054864321549354,0.0,0.0,0.029211569551626737,0.0023242847987821917,0.0,0.0,3.46678938487498e-08,0.677540027585291,0.0,1.0
345,Diptera_Group_223,,,,4.0,0.0,native,0.06219740319832969,0.9378025968016714,0.0,0.03286798567010289,0.020263251070028118,0.0,0.0,0.04161971290274894,0.009530690833906392,0.0,0.0,8.958429206933578e-09,0.5225069316165168,0.0,1.0
346,Diptera_Group_23,Mycetophila fungorum,,66.0,3.0,0.1003431935,introduced,0.6628585503569548,0.33714144964304416,0.0,0.28359977915316087,0.013489945212649342,0.18486467365081782,0.0,0.18772598187615666,0.006259696811126881,0.13784219147195217,0.0,0.0,0.43819057837033726,0.18929158591841727,0.0
347,Diptera_Group_24,,,,1.0,0.046197071900000004,introduced,0.7037032923221334,0.2962967076778658,0.04521040754143754,0.28232754353536055,0.028340365028422902,0.12502960948746816,0.0075619460842153525,0.28899721285388474,0.014237480097405998,0.11224582949911943,0.01128077503953735,0.0,0.5113155357508368,0.08714808348947108,0.0
348,Diptera_Group_25,Dasyhelea incisurata,introduced,100.0,3.0,0.044062612769999995,introduced,0.758164712212291,0.24183528778770821,0.0,0.2829434414349958,0.006737673642352888,0.11217061686183634,0.0,0.27016018712177114,0.0031166730306514943,0.07133222705401013,0.0,0.0,0.5452058524904252,0.08312155075015033,0.0
349,Diptera_Group_26,Psilocephala argentata,introduced,33.0,1.0,0.02569720594,introduced,0.6614206330827126,0.3385793669172871,0.04521040754143754,0.2659886227283478,0.028340365028422902,0.07277831498093316,0.0075619460842153525,0.30372982411061145,0.014237480097405998,0.01765549687253058,0.01128077503953735,0.0,0.5113155357508368,0.04847628121437826,0.0
350,Diptera_Group_27,,,,1.0,0.03455174857,introduced,0.7084516207564541,0.29154837924354543,0.04521040754143754,0.2831832365022358,0.028340365028422902,0.08307843529605902,0.0075619460842153525,0.2536067202108002,0.014237480097405998,0.07430475870672044,0.01128077503953735,0.0,0.5113155357508368,0.06517985978859349,0.0
351,Diptera_Group_28,Agromyza sp. Agvt,,,1.0,0.014994872749999999,introduced,0.6456359552315827,0.35436404476841693,0.04521040754143754,0.2700486123821215,0.028340365028422902,0.04796356760960996,0.0075619460842153525,0.3466841007444293,0.014237480097405998,0.05486961060292741,0.01128077503953735,0.0,0.5113155357508368,0.028286953449337435,0.0
352,Diptera_Group_29,Efferia aestuans,native,66.0,1.0,0.04675811414,introduced,0.7035649890396732,0.29643501096032565,0.04521040754143754,0.2654069046134142,0.028340365028422902,0.11913032932021515,0.0075619460842153525,0.27040518823858706,0.014237480097405998,0.08689209860691886,0.01128077503953735,0.0,0.5113155357508368,0.08820645697423385,0.0
353,Diptera_Group_3,Eutolmus lecythus,,66.0,1.0,0.01385619147,introduced,0.558751025582018,0.4412489744179821,0.04521040754143754,0.4273139155311457,0.028340365028422902,0.12156324024772343,0.0075619460842153525,1.0,0.014237480097405998,0.12068813929886064,0.01128077503953735,0.0,0.5113155357508368,0.026138897583975595,0.0
354,Diptera_Group_30,,,,1.0,0.02106705742,introduced,0.6405960854490416,0.3594039145509586,0.04521040754143754,0.23896457538074284,0.028340365028422902,0.049358370762731085,0.0075619460842153525,0.24639366038718946,0.014237480097405998,0.04103174834778292,0.01128077503953735,0.0,0.5113155357508368,0.039741775904971174,0.0
355,Diptera_Group_31,,,,1.0,0.04217586733,native,0.34704782255618294,0.6529521774438164,0.04521040754143754,0.10059441525211811,0.028340365028422902,0.04579329805549786,0.0075619460842153525,0.09906065546069995,0.014237480097405998,0.06595253616081774,0.01128077503953735,0.0,0.5113155357508368,0.07956231544873507,1.0
